lumpy,x,y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,105.25,19.75,Asia,Viet Nam,62.0,6.1,0.0,2.2,31.4,13.4,16.4,19.5,13.1,8.44,156,4,254.7563733,1340.042511
0,105.75,19.75,Asia,Viet Nam,65.8,5.1,0.0,2.2,21.5,14.2,16.7,19.3,13.4,7.27,145,2,4676.285315,1197.122725
0,104.25,19.25,Asia,Viet Nam,51.8,8.4,0.0,2.2,21.0,10.6,14.8,19.0,12.9,10.16,165,4,1132.658336,164.7809472
0,104.75,19.25,Asia,Viet Nam,55.8,7.9,0.0,2.3,30.4,12.6,16.5,20.5,13.3,8.74,168,2,1446.004606,366.1106141
0,105.25,19.25,Asia,Viet Nam,56.4,7.4,0.0,2.3,33.1,13.3,17.0,20.7,13.8,6.96,167,2,756.9492053,3497.419415
0,105.75,19.25,Asia,Viet Nam,59.8,6.5,0.0,2.3,27.9,13.9,17.1,20.4,13.9,5.26,148,3,6404.283102,382.1138105
0,108.75,19.25,Asia,China,72.7,5.4,0.0,2.0,32.2,12.8,15.5,18.2,13.7,5.31,147,2,10854.72641,3048.406857
0,109.25,19.25,Asia,China,73.5,5.9,0.0,1.9,23.7,11.2,14.1,17.1,12.7,7.01,170,4,390.2394842,1620.765863
0,105.25,18.75,Asia,Viet Nam,51.6,8.6,0.0,2.5,32.6,12.7,17.0,21.3,13.7,5.43,145,4,1774.345004,1541.576562
0,108.75,18.75,Asia,China,71.5,5.5,0.0,2.1,46.5,13.1,15.8,18.6,13.8,5.71,165,4,1547.659714,406.6514366
0,109.25,18.75,Asia,China,72.0,5.7,0.0,2.0,39.0,12.1,14.9,17.8,13.1,7.67,163,4,9247.857986,3673.124083
0,105.75,18.25,Asia,Viet Nam,48.3,9.0,0.0,2.6,31.7,13.0,17.5,22.0,14.0,3.4,156,4,3724.862521,705.1202371
0,105.75,17.75,Asia,Viet Nam,43.2,10.0,0.0,2.6,30.2,11.6,16.6,21.6,14.2,2.6,123,4,77.10226753,0.0
0,106.25,17.75,Asia,Viet Nam,48.1,8.5,0.0,2.6,31.5,12.9,17.1,21.4,14.0,2.16,161,4,1199.825408,350.7235516
0,106.25,17.25,Asia,Viet Nam,45.8,9.0,0.0,2.6,24.1,12.3,16.8,21.3,14.2,1.47,180,4,20.88801599,72.01352228
0,106.75,17.25,Asia,Viet Nam,48.6,6.9,0.0,2.6,44.5,14.5,17.9,21.4,15.3,1.64,145,2,2134.420994,1166.628207
0,106.75,16.75,Asia,Viet Nam,47.2,7.5,0.0,2.5,34.3,13.2,16.9,20.7,15.0,1.56,126,4,474.3819826,222.5691724
0,107.25,16.75,Asia,Viet Nam,50.4,4.7,0.0,2.4,83.2,15.7,18.0,20.4,16.7,2.08,145,2,766.5407247,862.749936
0,107.25,16.25,Asia,Viet Nam,48.8,6.9,0.0,2.4,52.8,13.2,16.6,20.1,15.2,2.41,161,2,509.7636674,108.8473371
0,107.75,16.25,Asia,Viet Nam,53.1,5.4,0.0,2.4,83.1,15.2,17.9,20.6,16.4,3.23,178,4,1345.856884,338.7461605
0,107.25,15.75,Asia,Viet Nam,49.4,8.4,0.0,2.4,35.2,11.5,15.7,19.9,14.8,2.63,160,4,29.68137827,109.9381979
0,107.75,15.75,Asia,Viet Nam,51.1,6.7,0.0,2.4,65.1,13.8,17.1,20.5,16.1,3.72,183,4,244.3877446,120.7050567
0,108.25,15.75,Asia,Viet Nam,53.1,5.0,0.0,2.6,78.2,17.1,19.6,22.1,17.8,3.55,130,5,5634.274784,1046.088053
0,107.75,15.25,Asia,Viet Nam,49.1,7.6,0.0,2.4,44.3,12.7,16.5,20.3,16.0,3.5,190,4,220.4399035,73.3877967
0,108.25,15.25,Asia,Viet Nam,51.9,6.0,0.0,2.4,66.7,15.1,18.1,21.1,17.6,4.34,180,4,864.278169,75.92597161
0,108.75,15.25,Asia,Viet Nam,54.2,4.6,0.0,2.6,76.6,18.0,20.3,22.6,19.0,4.77,151,2,12490.69758,1168.883104
0,107.75,14.75,Asia,Viet Nam,48.1,7.8,0.0,2.5,33.2,13.8,17.7,21.6,17.1,3.02,170,2,888.6042158,243.2488529
0,108.25,14.75,Asia,Viet Nam,51.1,6.8,0.0,2.4,49.0,13.8,17.2,20.6,16.9,4.44,181,5,3.99e-11,223.638775
0,108.75,14.75,Asia,Viet Nam,52.8,5.2,0.0,2.6,62.8,16.7,19.3,21.9,18.4,4.71,159,4,190.2435478,1817.139365
0,107.75,14.25,Asia,Viet Nam,48.3,8.0,0.0,2.7,29.8,15.1,19.1,23.1,18.4,2.84,164,4,747.5395955,132.5046803
0,108.25,14.25,Asia,Viet Nam,50.2,7.0,0.0,2.5,40.8,14.7,18.2,21.7,17.9,4.34,182,4,473.7088189,89.59381743
0,108.75,14.25,Asia,Viet Nam,53.0,5.4,0.0,2.6,54.6,17.0,19.7,22.4,19.0,4.66,143,4,717.743948,45.5081819
0,107.75,13.75,Asia,Viet Nam,47.2,7.8,0.0,2.9,29.1,17.2,21.1,25.0,20.3,2.99,159,2,15.3418059,18.16266829
0,108.25,13.75,Asia,Viet Nam,49.2,6.6,0.0,2.7,40.4,17.1,20.4,23.7,19.9,3.95,160,2,1459.97769,21.9467762
0,108.75,13.75,Asia,Viet Nam,51.2,5.6,0.0,2.6,46.0,17.3,20.1,22.9,20.0,4.7,160,4,19.64520419,3.96e-06
0,107.75,13.25,Asia,Viet Nam,48.2,7.8,0.0,3.1,28.6,18.8,22.7,26.6,21.5,2.86,158,2,125.1889608,0.0
0,108.25,13.25,Asia,Viet Nam,51.1,7.0,0.0,2.8,35.5,17.2,20.7,24.2,20.4,4.64,178,4,1016.250858,18.29629694
0,108.75,13.25,Asia,Viet Nam,51.8,5.7,0.0,2.8,42.0,18.3,21.1,24.0,20.9,4.8,140,2,4346.374812,2.159638786
0,109.25,13.25,Asia,Viet Nam,53.7,4.7,0.0,2.9,48.0,19.9,22.2,24.6,21.2,4.8,147,2,6922.722129,7.137174686
0,107.75,12.75,Asia,Viet Nam,50.3,8.0,0.0,3.1,25.3,18.3,22.3,26.3,21.2,3.99,168,4,0.0,0.0
0,108.25,12.75,Asia,Viet Nam,51.6,7.1,0.0,2.8,33.0,17.6,21.1,24.7,20.8,5.0,169,5,1502.54001,19.80223372
0,108.75,12.75,Asia,Viet Nam,53.2,6.3,0.0,2.7,38.0,17.8,20.9,24.1,20.8,5.6,180,2,4081.291557,196.7939007
0,109.25,12.75,Asia,Viet Nam,54.8,5.2,0.0,2.9,46.0,19.5,22.1,24.7,21.3,5.6,100,2,1488.392081,271.2135102
0,107.25,12.25,Asia,Viet Nam,51.1,9.1,0.0,3.2,15.7,18.0,22.5,27.1,21.3,4.02,180,4,4.161910625,0.0
0,107.75,12.25,Asia,Viet Nam,52.4,8.3,0.0,2.9,24.0,17.2,21.3,25.5,20.7,5.1,188,4,30.7210765,0.831170592
0,108.25,12.25,Asia,Viet Nam,53.7,7.7,0.0,2.7,29.0,16.3,20.1,24.0,20.0,5.9,170,5,266.2960135,15.1445185
0,108.75,12.25,Asia,Viet Nam,55.0,7.0,0.0,2.6,34.0,16.1,19.6,23.1,19.7,6.7,161,4,332.6781578,0.861250007
0,106.75,11.75,Asia,Viet Nam,53.0,9.5,0.0,3.5,12.0,20.3,25.0,29.8,23.1,3.59,145,2,785.5776256,415.6909404
0,107.25,11.75,Asia,Viet Nam,54.5,8.6,0.0,3.3,19.0,19.7,24.0,28.3,22.4,4.2,164,4,355.2524687,185.5247843
0,107.75,11.75,Asia,Viet Nam,55.7,8.1,0.0,3.0,25.0,17.7,21.7,25.8,20.9,5.9,180,4,61.29158872,6.514154802
0,108.25,11.75,Asia,Viet Nam,57.0,7.5,0.0,2.7,32.0,16.5,20.2,24.0,20.1,6.7,165,2,272.3978642,65.97693765
0,108.75,11.75,Asia,Viet Nam,56.8,6.5,0.0,2.8,41.0,18.1,21.3,24.6,21.3,6.8,116,2,2593.640066,34.56309508
0,106.25,11.25,Asia,Viet Nam,53.8,9.7,0.0,3.7,11.0,21.1,25.9,30.8,24.0,3.8,145,2,868.5353574,1410.916346
0,106.75,11.25,Asia,Viet Nam,56.8,9.4,0.0,3.5,14.0,20.7,25.4,30.1,23.4,4.4,148,2,1414.581545,413.6126889
0,107.25,11.25,Asia,Viet Nam,60.4,8.0,0.0,3.3,23.0,20.8,24.8,28.8,23.0,5.2,147,11,121.2868113,0.0
0,107.75,11.25,Asia,Viet Nam,59.4,7.3,0.0,3.0,31.0,19.2,22.8,26.5,21.8,6.3,156,5,124.1700435,162.4565191
0,108.25,11.25,Asia,Viet Nam,59.1,6.3,0.0,3.1,42.0,20.4,23.5,26.7,22.7,6.8,140,2,1373.680293,117.091117
0,108.75,11.25,Asia,Viet Nam,59.8,5.7,0.0,3.0,51.0,20.8,23.6,26.5,23.1,6.9,140,2,8597.744618,9.095097705
0,105.25,10.75,Asia,Viet Nam,50.0,8.7,0.0,3.8,26.0,22.2,26.5,30.9,25.3,3.94,145,2,473.5959491,238.8956013
0,105.75,10.75,Asia,Viet Nam,54.3,8.9,0.0,3.7,23.0,22.0,26.4,30.9,24.8,4.4,147,2,4.607319494,0.097727832
0,106.25,10.75,Asia,Viet Nam,58.9,9.1,0.0,3.6,21.0,21.7,26.2,30.8,24.2,5.0,145,2,193.5304505,6.40088234
0,106.75,10.75,Asia,Viet Nam,62.0,8.8,0.0,3.5,21.0,21.5,25.9,30.3,23.7,5.6,145,2,102.9005739,255.1916041
0,107.25,10.75,Asia,Viet Nam,62.0,6.7,0.0,3.3,31.0,21.7,25.0,28.4,23.4,6.2,160,5,1115.260445,0.295341881
0,107.75,10.75,Asia,Viet Nam,62.7,5.9,0.0,3.2,42.0,21.9,24.8,27.8,23.7,6.9,143,2,4355.574613,94.15420778
0,104.75,10.25,Asia,Viet Nam,52.7,8.0,0.0,3.7,44.1,22.6,26.6,30.6,25.7,5.25,145,2,20.97827296,20.64610385
0,105.25,10.25,Asia,Viet Nam,54.6,8.0,0.0,3.7,40.9,22.6,26.6,30.6,25.4,5.59,147,2,148.4952331,21.60197928
0,105.75,10.25,Asia,Viet Nam,58.0,7.9,0.0,3.6,39.0,22.5,26.4,30.4,25.1,6.0,145,2,937.767648,34.18712931
0,106.25,10.25,Asia,Viet Nam,61.3,7.8,0.0,3.6,36.0,22.6,26.5,30.4,24.6,6.3,147,2,243.5991081,10.18443192
0,105.25,9.75,Asia,Viet Nam,55.3,7.5,0.0,3.7,57.0,22.9,26.6,30.4,25.6,7.2,145,2,14.41892866,162.9432349
0,105.75,9.75,Asia,Viet Nam,61.1,7.4,0.0,3.6,56.0,23.0,26.7,30.4,25.3,7.4,145,2,10.75902838,5.073006669
0,106.25,9.75,Asia,Viet Nam,64.2,6.8,0.0,3.5,56.0,23.1,26.5,29.9,25.0,7.9,147,2,5546.386201,70.2748054
0,105.25,9.25,Asia,Viet Nam,58.4,7.1,0.0,3.7,74.0,23.2,26.7,30.3,25.9,8.6,147,2,10.2259041,24.19250631
0,105.75,9.25,Asia,Viet Nam,63.8,6.8,0.0,3.5,74.0,23.2,26.6,30.0,25.8,9.0,144,2,0.0,29.67797306
0,25.75,41.75,Europe,Bulgaria,76.0,7.3,22.97,0.6,39.0,-2.0,1.7,5.4,5.6,8.09,170,2,505.231057,5.347872702
0,26.25,41.75,Europe,Bulgaria,78.1,7.0,20.27,0.6,37.6,-0.9,2.6,6.1,6.1,8.99,150,2,145.9119558,0.0
0,26.75,41.75,Asia,Turkey,78.0,7.2,18.71,0.7,44.1,-0.3,3.3,6.9,6.4,9.74,153,2,1618.959437,0.723335816
0,27.25,41.75,Asia,Turkey,72.9,6.7,18.19,0.7,53.6,-0.1,3.3,6.7,6.3,10.47,154,2,1179.057823,21.26302672
0,27.75,41.75,Asia,Turkey,74.7,6.8,18.98,0.7,60.0,-0.4,3.0,6.4,6.2,11.14,148,4,334.3314967,12.58842624
0,32.75,41.75,Asia,Turkey,75.1,6.8,18.19,0.7,83.1,-0.1,3.3,6.7,6.2,14.53,206,4,215.723696,11.0359447
0,33.25,41.75,Asia,Turkey,75.2,6.1,24.49,0.7,70.6,-3.3,-0.2,2.9,4.6,14.86,198,4,438.3306228,0.0
0,33.75,41.75,Asia,Turkey,76.4,6.1,24.26,0.7,65.9,-3.1,0.0,3.1,4.7,15.35,188,4,801.9153149,1.884652472
0,34.25,41.75,Asia,Turkey,76.4,5.7,23.56,0.7,71.2,-2.5,0.4,3.3,4.7,15.22,150,4,353.657965,0.0
0,34.75,41.75,Asia,Turkey,75.0,5.6,22.01,0.9,69.2,-1.6,1.2,4.0,4.6,15.41,190,2,212.9659602,0.0
0,35.25,41.75,Asia,Turkey,76.2,5.2,9.77,1.1,78.8,3.1,5.7,8.3,6.2,15.84,137,11,632.0987215,0.0
0,41.75,41.75,Asia,Georgia,68.3,6.9,9.03,1.2,168.2,3.4,6.8,10.3,6.0,11.2,153,4,838.5646024,29.62816114
0,42.25,41.75,Asia,Georgia,65.2,9.3,29.37,0.6,89.4,-8.8,-4.1,0.6,3.3,8.7,112,4,2643.237276,0.0
0,42.75,41.75,Asia,Georgia,66.4,9.8,30.78,0.5,62.8,-12.1,-7.2,-2.3,2.7,8.37,149,2,1620.225271,0.004158643
0,43.25,41.75,Asia,Georgia,68.9,9.6,30.84,0.4,37.8,-12.4,-7.6,-2.8,2.8,8.85,197,4,296.7153223,0.280069241
0,43.75,41.75,Asia,Georgia,72.3,9.9,30.93,0.4,36.4,-12.9,-7.9,-3.0,2.6,9.31,210,4,238.4337335,3.38e-05
0,44.25,41.75,Asia,Georgia,74.7,8.9,29.49,0.4,38.4,-9.0,-4.5,-0.1,3.6,9.07,181,4,647.3648774,10.24147381
0,44.75,41.75,Asia,Georgia,75.9,7.7,25.36,0.6,32.5,-4.1,-0.2,3.7,4.8,8.09,148,4,1317.981163,2.750644576
0,25.75,41.25,Europe,Greece,72.7,6.9,22.25,0.8,45.2,-1.7,1.8,5.3,5.2,8.97,161,2,620.2533923,0.0
0,26.25,41.25,Europe,Greece,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0.0
0,26.75,41.25,Asia,Turkey,78.4,6.8,18.19,0.7,48.0,-0.1,3.3,6.7,6.4,11.23,153,2,882.8140943,0.0
0,27.25,41.25,Asia,Turkey,73.9,7.5,17.13,0.7,54.4,0.3,4.0,7.8,6.8,12.59,151,2,565.7813561,0.0
0,27.75,41.25,Asia,Turkey,72.7,6.9,15.26,0.8,50.1,1.0,4.4,7.9,7.0,13.2,158,2,599.9830879,0.0
0,28.25,41.25,Asia,Turkey,74.5,6.4,12.6,0.9,65.4,2.0,5.2,8.4,7.2,13.43,153,4,624.7538812,224.1912089
0,28.75,41.25,Asia,Turkey,75.4,6.1,9.77,0.9,81.2,3.1,6.1,9.2,7.6,14.43,153,4,1896.684478,513.5969183
0,31.75,41.25,Asia,Turkey,75.4,6.3,13.12,0.8,73.8,1.8,4.9,8.1,6.3,14.41,177,2,710.8702214,0.0
0,32.25,41.25,Asia,Turkey,69.7,5.6,21.02,0.6,94.4,-1.2,1.6,4.4,5.4,13.1,160,4,730.5031955,12.22107266
0,32.75,41.25,Asia,Turkey,72.3,6.3,24.26,0.6,78.5,-3.1,0.1,3.3,4.9,13.48,143,2,486.6375539,1.788755618
0,33.25,41.25,Asia,Turkey,74.8,6.2,25.15,0.6,56.6,-3.9,-0.8,2.3,4.5,13.84,148,2,318.1756551,3.73e-09
0,33.75,41.25,Asia,Turkey,76.1,6.0,25.88,0.6,45.6,-4.6,-1.6,1.4,4.1,14.46,185,2,1427.179432,0.039761116
0,34.25,41.25,Asia,Turkey,74.9,5.6,25.15,0.6,56.8,-3.9,-1.1,1.7,4.2,15.24,195,4,1441.42436,0.027020076
0,34.75,41.25,Asia,Turkey,74.4,5.9,24.15,0.7,54.4,-3.0,0.0,3.0,4.4,15.38,209,4,489.5519189,0.029030003
0,35.25,41.25,Asia,Turkey,74.3,6.0,19.75,0.8,57.4,-0.7,2.3,5.3,5.1,15.1,159,4,952.9139915,5.89508099
0,35.75,41.25,Asia,Turkey,74.2,6.1,19.5,0.8,63.7,-0.6,2.5,5.6,5.1,15.05,173,4,1122.190202,32.69252278
0,36.25,41.25,Asia,Turkey,75.3,6.1,11.81,1.0,74.4,2.3,5.3,8.4,5.9,14.44,161,3,2253.352251,1.349147113
0,36.75,41.25,Asia,Turkey,73.7,6.2,5.85,1.1,90.8,4.8,7.9,11.0,6.9,14.11,147,2,2843.989059,0.0
0,41.25,41.25,Asia,Turkey,62.8,7.5,20.27,0.8,94.5,-0.9,2.9,6.7,4.9,9.77,190,4,91.60533089,0.0
0,41.75,41.25,Asia,Turkey,62.4,8.3,27.5,0.6,56.7,-6.3,-2.1,2.1,3.6,8.27,124,4,120.8045014,0.0
0,42.25,41.25,Asia,Turkey,60.7,9.9,30.73,0.5,60.2,-11.9,-6.9,-2.0,2.6,8.28,202,4,373.0052195,0.0
0,42.75,41.25,Asia,Turkey,61.6,10.3,31.0,0.4,42.4,-15.0,-9.8,-4.7,2.1,8.81,152,3,3451.629157,0.0
0,43.25,41.25,Asia,Georgia,65.3,10.1,31.0,0.4,35.8,-15.0,-9.9,-4.9,2.2,8.96,200,2,693.2585781,0.018679905
0,43.75,41.25,Asia,Georgia,67.4,9.8,31.0,0.5,46.0,-15.9,-11.0,-6.1,1.7,9.3,203,4,1051.501376,1e-13
0,44.25,41.25,Asia,Georgia,74.8,9.5,30.52,0.4,31.0,-11.2,-6.4,-1.7,3.2,9.2,197,4,850.4725797,0.044054079
0,44.75,41.25,Asia,Georgia,76.0,8.2,26.87,0.5,30.2,-5.6,-1.5,2.6,4.4,8.08,155,2,2802.886007,0.009012623
0,26.25,40.75,Asia,Turkey,71.0,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366
0,26.75,40.75,Asia,Turkey,73.4,7.2,18.19,0.8,55.2,-0.1,3.5,7.1,6.4,12.05,166,4,1204.283302,0.0
0,27.25,40.75,Asia,Turkey,75.3,6.9,15.26,0.9,66.7,1.0,4.4,7.9,6.7,13.13,152,4,477.2784281,0.0
0,30.25,40.75,Asia,Turkey,77.5,7.2,13.39,0.9,67.2,1.7,5.3,8.9,6.7,14.02,138,11,752.6620784,15.14974427
0,30.75,40.75,Asia,Turkey,76.5,7.2,20.52,0.7,65.4,-1.0,2.6,6.2,5.6,13.88,160,4,873.5124727,2.61762564
0,31.25,40.75,Asia,Turkey,74.6,7.7,22.97,0.7,52.1,-2.0,1.9,5.8,5.4,13.86,187,4,1123.11651,38.00662802
0,31.75,40.75,Asia,Turkey,72.9,7.1,25.57,0.7,59.6,-4.3,-0.7,2.9,4.3,12.89,187,2,1270.2571,47.55294695
0,32.25,40.75,Asia,Turkey,71.6,6.7,25.04,0.6,70.8,-3.8,-0.4,3.0,4.5,12.77,174,3,1192.962811,0.796938634
0,32.75,40.75,Asia,Turkey,73.4,6.8,26.58,0.6,69.1,-5.3,-1.9,1.5,3.9,13.13,161,2,1889.966927,1.733091993
0,33.25,40.75,Asia,Turkey,74.5,6.6,26.96,0.6,57.5,-5.7,-2.4,0.9,3.8,13.74,176,3,1019.114387,5.73e-08
0,33.75,40.75,Asia,Turkey,74.3,6.1,25.99,0.6,45.4,-4.7,-1.6,1.5,4.1,14.25,134,2,567.9576147,6.3497057
0,34.25,40.75,Asia,Turkey,74.3,6.0,25.04,0.6,54.7,-3.8,-0.8,2.2,4.3,14.91,157,4,1107.939486,3.879029225
0,34.75,40.75,Asia,Turkey,74.3,6.5,23.21,0.6,47.0,-2.2,1.1,4.4,4.9,15.18,137,4,715.7306394,3.88510973
0,35.25,40.75,Asia,Turkey,74.2,6.7,24.26,0.7,48.2,-3.1,0.3,3.7,4.5,15.71,183,2,914.741546,7.790257518
0,35.75,40.75,Asia,Turkey,74.0,6.8,23.56,0.7,51.5,-2.5,0.9,4.3,4.6,15.39,176,2,5220.912157,343.3654433
0,36.25,40.75,Asia,Turkey,75.1,6.9,23.68,0.8,58.1,-2.6,0.9,4.4,4.4,15.39,130,2,830.4871106,26.91404204
0,36.75,40.75,Asia,Turkey,74.8,7.3,23.68,0.8,61.9,-2.6,1.1,4.8,4.4,13.55,181,4,845.8955551,121.4093716
0,37.25,40.75,Asia,Turkey,73.3,8.1,24.82,0.8,63.4,-3.6,0.5,4.6,4.3,13.37,159,2,1680.439192,13.90659153
0,37.75,40.75,Asia,Turkey,72.8,8.7,25.36,0.7,66.0,-4.1,0.3,4.7,4.2,13.14,199,4,915.0674655,20.42804576
0,38.25,40.75,Asia,Turkey,71.0,7.9,26.39,0.7,62.7,-5.1,-1.1,2.9,3.7,12.96,192,4,519.831015,1.031260893
0,38.75,40.75,Asia,Turkey,69.4,7.9,25.47,0.7,62.7,-4.2,-0.2,3.8,4.0,12.55,186,4,579.5244921,0.0
0,39.25,40.75,Asia,Turkey,66.6,8.2,25.99,0.7,53.1,-4.7,-0.6,3.5,3.8,11.2,200,4,431.8020328,0.0
0,39.75,40.75,Asia,Turkey,63.6,9.0,26.58,0.7,44.4,-5.3,-0.8,3.7,3.8,10.22,218,3,348.1547022,0.0
0,40.25,40.75,Asia,Turkey,62.0,8.8,27.67,0.6,41.0,-6.5,-2.1,2.3,3.7,10.6,162,2,407.9945198,0.0
0,40.75,40.75,Asia,Turkey,60.9,9.0,30.25,0.7,41.2,-10.5,-6.0,-1.5,2.2,9.91,225,3,410.5295168,0.0
0,41.25,40.75,Asia,Turkey,60.5,8.9,30.62,0.8,43.0,-11.5,-7.0,-2.6,1.7,8.73,110,8,387.6313864,0.0
0,41.75,40.75,Asia,Turkey,60.1,8.9,29.18,0.7,35.4,-8.5,-4.0,0.5,2.8,7.67,207,8,99.23594959,0.0
0,42.25,40.75,Asia,Turkey,59.7,9.6,30.45,0.5,35.9,-11.0,-6.2,-1.4,2.8,7.77,175,2,1103.754565,0.0
0,42.75,40.75,Asia,Turkey,59.4,10.1,31.0,0.4,34.4,-13.8,-8.7,-3.7,2.5,8.81,221,3,3951.902679,0.0
0,43.25,40.75,Asia,Turkey,61.6,9.4,30.98,0.4,27.0,-13.5,-8.8,-4.1,2.7,9.03,194,2,5477.90718,0.0
0,43.75,40.75,Asia,Armenia,71.3,9.9,30.95,0.3,28.3,-13.1,-8.1,-3.2,3.1,9.51,176,2,3476.673248,3.657785694
0,44.25,40.75,Asia,Armenia,67.4,9.4,31.0,0.5,39.1,-14.8,-10.1,-5.4,1.6,10.88,213,3,1711.209814,0.103062053
0,44.75,40.75,Asia,Armenia,68.5,9.4,30.93,0.5,31.7,-12.9,-8.2,-3.5,2.0,11.9,119,4,1327.376303,0.04056027
0,26.75,40.25,Asia,Turkey,71.5,7.1,15.26,1.0,75.5,1.0,4.5,8.1,6.5,12.51,174,2,658.8640631,0.0
0,27.25,40.25,Asia,Turkey,73.9,7.2,13.39,1.0,74.2,1.7,5.3,8.9,6.8,13.16,147,2,3143.352483,46.01191373
0,27.75,40.25,Asia,Turkey,76.6,7.1,12.07,0.9,74.5,2.2,5.7,9.3,7.2,13.22,155,2,2110.285388,5.849674071
0,28.25,40.25,Asia,Turkey,76.2,7.6,12.07,1.0,84.4,2.2,6.0,9.8,7.2,13.37,144,2,2292.908843,1.15e-06
0,28.75,40.25,Asia,Turkey,75.0,8.0,12.6,0.9,78.0,2.0,6.0,10.0,7.1,12.82,150,2,1418.430847,0.0
0,29.25,40.25,Asia,Turkey,74.3,7.7,17.66,0.9,86.9,0.1,3.9,7.8,6.1,12.94,139,2,344.4178918,0.0
0,29.75,40.25,Asia,Turkey,75.9,7.3,17.66,0.8,59.6,0.1,3.7,7.4,6.1,12.83,168,4,4181.505784,0.0
0,30.25,40.25,Asia,Turkey,77.3,7.3,20.77,0.7,52.2,-1.1,2.6,6.3,5.7,12.85,183,4,526.7750881,0.0
0,30.75,40.25,Asia,Turkey,76.4,7.2,23.45,0.7,51.1,-2.4,1.2,4.8,5.0,13.05,170,2,500.3445375,0.0
0,31.25,40.25,Asia,Turkey,74.2,7.4,24.6,0.7,49.0,-3.4,0.3,4.0,4.6,12.74,196,4,181.8551478,0.002701855
0,31.75,40.25,Asia,Turkey,73.3,7.4,24.71,0.6,49.9,-3.5,0.2,3.9,4.7,12.54,192,8,178.9695576,0.0
0,32.25,40.25,Asia,Turkey,74.9,7.7,24.93,0.7,55.6,-3.7,0.2,4.1,4.6,12.33,138,3,717.6466463,0.0
0,32.75,40.25,Asia,Turkey,74.2,7.3,25.78,0.7,56.2,-4.5,-0.8,2.9,4.2,12.79,170,2,1047.002488,5.163530319
0,33.25,40.25,Asia,Turkey,75.4,6.9,26.39,0.6,50.3,-5.1,-1.6,1.9,4.0,13.36,198,2,1569.3248,0.928406526
0,33.75,40.25,Asia,Turkey,77.9,6.5,24.37,0.6,48.3,-3.2,0.1,3.4,4.7,13.72,183,3,157.1347048,0.0
0,34.25,40.25,Asia,Turkey,74.2,6.5,23.68,0.6,48.0,-2.6,0.7,4.0,4.7,14.59,183,2,657.2064401,9.796392397
0,34.75,40.25,Asia,Turkey,74.2,7.0,24.26,0.7,53.8,-3.1,0.4,3.9,4.6,15.45,177,2,601.9668384,12.40496864
0,35.25,40.25,Asia,Turkey,72.2,7.4,25.25,0.6,56.8,-4.0,-0.3,3.4,4.3,15.86,155,8,1279.42096,25.96540271
0,35.75,40.25,Asia,Turkey,73.2,7.5,24.93,0.7,53.9,-3.7,0.1,3.9,4.4,15.36,170,8,1134.834785,21.64236192
0,36.25,40.25,Asia,Turkey,74.1,7.3,25.25,0.7,54.4,-4.0,-0.3,3.4,4.3,14.96,199,2,1609.002106,98.65373584
0,36.75,40.25,Asia,Turkey,74.1,7.4,25.88,0.7,51.5,-4.6,-0.9,2.8,4.0,13.2,199,4,435.7599909,22.21408434
0,37.25,40.25,Asia,Turkey,72.6,8.2,27.5,0.7,49.6,-6.3,-2.2,1.9,3.6,12.88,216,4,516.670646,8.837345405
0,37.75,40.25,Asia,Turkey,70.7,8.3,28.17,0.7,48.1,-7.1,-2.9,1.3,3.3,12.84,203,2,446.9288354,2.045000013
0,38.25,40.25,Asia,Turkey,71.3,7.5,26.77,0.6,53.2,-5.5,-1.7,2.1,3.7,12.95,190,11,804.7454318,2.556227363
0,38.75,40.25,Asia,Turkey,68.5,8.1,28.17,0.7,47.1,-7.1,-3.0,1.1,3.0,12.26,212,9,208.8489008,0.0
0,39.25,40.25,Asia,Turkey,65.6,8.4,26.96,0.7,40.4,-5.7,-1.5,2.7,3.7,11.27,149,4,426.2115872,0.071648243
0,39.75,40.25,Asia,Turkey,62.7,9.5,28.48,0.6,31.3,-7.5,-2.7,2.1,3.5,11.33,148,2,812.8820957,0.0
0,40.25,40.25,Asia,Turkey,61.4,10.0,30.45,0.7,37.7,-11.0,-6.0,-1.0,2.3,10.99,198,8,1447.379767,0.0
0,40.75,40.25,Asia,Turkey,61.0,8.7,30.8,0.7,40.3,-12.2,-7.8,-3.5,1.5,10.73,185,9,1198.050062,0.0
0,41.25,40.25,Asia,Turkey,60.6,8.5,30.52,0.7,32.3,-11.2,-6.9,-2.7,2.0,9.97,210,3,866.8447874,16.96350624
0,41.75,40.25,Asia,Turkey,60.2,8.7,30.03,0.6,29.1,-10.0,-5.6,-1.3,2.6,8.95,163,2,735.2990693,0.0
0,42.25,40.25,Asia,Turkey,61.0,9.2,30.12,0.5,27.1,-10.2,-5.6,-1.0,3.0,8.7,152,2,2008.269635,0.0
0,42.75,40.25,Asia,Turkey,60.5,9.6,30.68,0.5,31.8,-11.7,-6.9,-2.1,2.9,9.11,150,3,1411.542446,0.0
